,text,title
1952,播放封神榜的有声小说,Audio-Play
1953,我等下想泡个热水澡，把热水器温度调到40度。,HomeAppliance-Control
1954,请关上儿童房的灯,HomeAppliance-Control
1955,放日本文学小说风土记的日文版,Audio-Play
1956,我要听李荣浩的专辑麻雀里面的歌,Music-Play
1957,6月中旬重庆温度查一下,Weather-Query
1958,我要查周一上午去海口的下铺价格。,Travel-Query
1959,属于原色专辑的因为单身的缘故唱一下吧,Music-Play
1960,兰州本周会出现强沙尘天气吗,Weather-Query
1961,中兴上海特约维修站在哪里,Radio-Listen
1962,想听傅欣瑶的消失，帮我打开音响吧,HomeAppliance-Control
1963,找2018年王者荣耀职业联赛春季赛的比赛回放,Video-Play
1964,设置星期天上午去公园参加活动,Alarm-Update
1965,古典音乐是不是能随机来一首呢,Music-Play
1966,李小龙主演的精武门播给我瞧瞧。,FilmTele-Play
1967,水浸传感器能不能关上啊,HomeAppliance-Control
1968,帮我看看5月3日去往郑州的高铁票,Travel-Query
1969,在重重压力下凌潇肃前日通过微博表示电视剧再好顶多就是个戏,FilmTele-Play
1970,红楼梦能不能给我继续播放呢,FilmTele-Play
1971,请播放恐怖小说诡梦惊心来听,Audio-Play
1972,推荐一部催泪的美国纪录片来看,Video-Play
1973,23号牛乃糖在卡通正式开播了吗帮我看下,Video-Play
1974,设置明天早上6点做早饭的闹钟,Alarm-Update
1975,郑少秋跌下四米高的假山带伤复工称以后会小心,Music-Play
1976,给我放俄语版的小故事沼泽王的女儿,Audio-Play
1977,今年年初两人分手消息传出,FilmTele-Play
1978,一个单眼皮一个双眼皮,FilmTele-Play
1979,我的煲汤食材准备好了，开始帮我煮汤模式吧,HomeAppliance-Control
1980,李亚炜回应车祸与李亚鹏无关家属提出无理要求,FilmTele-Play
1981,我想看5月26日毛不易的科颜氏采访视频,Video-Play
1982,这屋空调暖风调低成不成,HomeAppliance-Control
1983,我3号9点要去晋城还有火车票吗,Travel-Query
1984,我想一会看一些学习编程类的学习视频,Video-Play
1985,我要去中山阳江公交站牌告诉我怎么走,Travel-Query
1986,我想听诗词咏鹅,Audio-Play
1987,驾车往中关村怎么走,Travel-Query
1988,安七炫内地复出谢婷婷称张柏芝预产期延后图,FilmTele-Play
1989,我想观看CCTV7的国防故事节目看一下往期的节目呗,TVProgram-Play
1990,查一下新加坡机场9点起飞到北京的机票,Travel-Query
1991,盖世英雄里面的11首歌可以全部播放一遍吗,Music-Play
1992,梨园闯关我挂帅往期视频搜索播放,Video-Play
1993,单曲循环蔡琴老师的《伤心小站》,Music-Play
1994,告诉我怎么坐车去广州几路车到,Travel-Query
1995,随便找一个新闻电台听,Radio-Listen
1996,查看一下昨天CCTV11戏曲播放了哪些节目,TVProgram-Play
1997,绵阳最近有雨吗,Weather-Query
1998,见人说人话见鬼说鬼话,Music-Play
1999,我要到南江规划一下路线,Travel-Query
2000,我想看康乐嘉年华，中午11点有播放吗,TVProgram-Play
2001,赶快给我查一查今年的端午节是农历几号,Calendar-Query
2002,昌明空气质量如何,Weather-Query
2003,二零零七年一一月侯高俊杰初遇周杰伦,FilmTele-Play
2004,衣服已经放洗衣机了，预约明天九点洗衣机洗衣,HomeAppliance-Control
2005,播放一个八岐大蛇CG视频,Video-Play
2006,上海这个星期啥时候能没有雨,Weather-Query
2007,几月几号是采花节,Calendar-Query
2008,香港的电影叶问3拍摄花絮播放出来,Video-Play
2009,给我播放2018年亚运会的视频，我想了解当时的比赛情况,Video-Play
2010,什么脸型适合戴平光镜,Other
2011,厦门今天的紫外线指数是不是很低。,Weather-Query
2012,苏小明朋友们好我在这个戏里演他的一个表妹的妈妈,FilmTele-Play
2013,帮我关闭浴霸所有功能可不可以呢,HomeAppliance-Control
2014,帮我放一下情感疗愈节目解忧电台,Radio-Listen
2015,电视剧自古英雄出少年拍摄消息一出即在网上引发网友热议,FilmTele-Play
2016,我想要的是歌王迈克尔杰克逊的档案麻烦详细点谢谢合作,FilmTele-Play
2017,这个周末上午9点左右去采摘园摘草莓的闹钟帮我设置下,Alarm-Update
2018,贾玲今年导演的那个电影看一下吧,FilmTele-Play
2019,陕西农林卫视的三农信息联播可以给我回放下吗我想看下,Radio-Listen
2020,循环收听北京故事广播的读书俱乐部,Radio-Listen
2021,下午三点有大话西游吗帮我看下,TVProgram-Play
2022,将空调设为上下扫风,HomeAppliance-Control
2023,苏州的昼夜温差多少啊,Weather-Query
2024,请继续给我播放呼啸山庄的第三章来听,Music-Play
2025,星期二大连会有冰雹吗,Weather-Query
2026,除了李亚鹏决定退居幕后记者获悉王菲也对投拍影视剧产生兴趣,FilmTele-Play
2027,给我放一下5月26日的世乓赛的情况呢,Video-Play
2028,珠江现在有什么吸引人的电视剧吗我想看下,TVProgram-Play
2029,下个月西安的温度是不是会上升？,Weather-Query
2030,帮我找CCTV1在5月26的新闻联播好吗,Video-Play
2031,现在去深圳北站怎么坐公交,Travel-Query
2032,而面对毛茸茸的孙悟空韩雪如何自然地与其演对手戏呢,FilmTele-Play
2033,美国演员安妮海瑟薇的剧给我立刻播放呢,FilmTele-Play
2034,回放6点32在CCTV10播出的探索·发现-2021-150,TVProgram-Play
2035,既然我设置的铃声自己听不到我想把它删除可以吗谢谢,HomeAppliance-Control
2036,届时她在会上推广环保理念,Alarm-Update
2037,帮我赶快查查星期几是青年节啊,Calendar-Query
2038,我想调低温度空调快,HomeAppliance-Control
2039,我颠覆了整个世界只为摆正你的倒影用因英语怎么翻译,Other
2040,唐勇的说法得到了湖南省卫生厅医政处调研员鲁鸿安的认同,Other
2041,5分钟后告诉我10月25日是阴历多少,Calendar-Query
2042,我18号和30号安排一个新的日程,Alarm-Update
2043,采花节是周几,Calendar-Query
2044,国庆节是农历8月16吗,Calendar-Query
2045,周五到周日三天韶关有大暴雨吗,Weather-Query
2046,并把空调温度调低到23,HomeAppliance-Control
2047,看一下CCTV10科教台的百家讲坛,FilmTele-Play
2048,你找一个今年中国上线的喜剧片可以吗,FilmTele-Play
2049,王祖蓝将刘子千在中歪嘴摆头兼眨眼的夸张表情学到足十分爆笑,Music-Play
2050,他还表示自己将出任山东卫视中华达人的评委,FilmTele-Play
2051,有没有女驸马我想听戏曲,Music-Play
2052,可以让扫地机器人开始工作吧,HomeAppliance-Control
2053,请问QQD电信可不可以用QQ二零零八JAVA正式版登陆QQ,Other
2054,可以告诉我下空调现在调的是什么模式吗,HomeAppliance-Control
2055,添仓节是几月几号,Calendar-Query
2056,不管世界如何对高圆圆来说家人安康便是最大的修为,FilmTele-Play
2057,来首俄语歌听,Music-Play
2058,主持人赵宁说到在这部片子当中也有吻戏的部分尴不尴尬呢,Radio-Listen
2059,3月22日的吉林新闻早报还能看回放吗我想看下,TVProgram-Play
2060,空调温度调高一下,HomeAppliance-Control
2061,昨天9点30左右在中央9套播出的跨过鸭绿江帮我放一下,TVProgram-Play
2062,最近丽江是晴天吗,Weather-Query
2063,临床治疗神经衰弱的具体药物名称,FilmTele-Play
2064,重新播放前天的十分好球,FilmTele-Play
2065,麻烦继续查哪趟去东京的飞机的餐食好,Travel-Query
2066,查小欣我说的只是事实而已,FilmTele-Play
2067,我想看下去年宋祖儿跨年晚会演的那个小品,Video-Play
2068,帮我设置18号早上8点参加上海车展的提醒。,Alarm-Update
2069,给我空调调低5度,HomeAppliance-Control
2070,单曲循环播放恋曲1990,Music-Play
2071,可以帮我找找今天播放的盛唐幻夜在哪个吗我想看下,TVProgram-Play
2072,放一个司马光砸缸的故事给小孩子听,Audio-Play
2073,雪中悍刀行能给我读来听一下吗,Music-Play
2074,我想看科幻剧我就是这般女子,FilmTele-Play
2075,能不能说一说农历的几月几号是元宵节啊,Calendar-Query
2076,帮我开一下电烤箱吧，我想烤鸡翅吃,HomeAppliance-Control
2077,中秋节是周几,Calendar-Query
2078,我想听潘长江的春晚小品相女婿,Video-Play
2079,有知情人爆料郭德纲的二徒弟曹云金也已萌生了退意,Other
2080,今天的农历是几月初几,Calendar-Query
2081,请循环播放张信哲的过火。,Music-Play
2082,周日6点早起闹钟提醒,Alarm-Update
2083,我想看最好的图片美女,FilmTele-Play
2084,赶紧告诉我一下运城开过来的高铁今天有票吗,Travel-Query
2085,找到并播放打日本的抗战剧亮剑,FilmTele-Play
2086,去听一听上海广播电台的新闻,Radio-Listen
2087,将周三晚上7点去参加歌唱比赛设定好行程。,Alarm-Update
2088,唐嫣的锦绣未央立刻播放一下呢,FilmTele-Play
2089,记一下2月24号的提醒改到3月22号提醒,Alarm-Update
2090,你赶紧给我查5月1日是什么节日,Calendar-Query
2091,播放陈情令的有声小说,Audio-Play
2092,武汉有多少所体育类型的大学,Radio-Listen
2093,怎么到现代城啊,Travel-Query
2094,来一首古筝版本的十面埋伏可以不,Music-Play
2095,拨到琼海人民广播电台我要听享聊生活,Radio-Listen
2096,愚人节是几月几号,Calendar-Query
2097,一九六零年生英国跨界女高音歌手和演员嗓音嘹亮被誉为天籁之声,FilmTele-Play
2098,我要听频率是一零零点六的海门广播电台,Radio-Listen
2099,能否在10点新建提醒系统杀毒,Alarm-Update
2100,还是听着赵雷的鼓楼,Music-Play
2101,帮我预约电饭煲明早7点的煮饭模式,HomeAppliance-Control
2102,芒种播放给我一直放K歌必点啊,Music-Play
2103,收听经济类的山东人民广播电台经济频道,Radio-Listen
2104,麻烦帮我制定个明天早晨5点钟起床赶高铁的闹钟。,Alarm-Update
2105,卡通台现在有什么节目可以打发时间我想看下,TVProgram-Play
2106,接着收听王冰月的童年回忆,FilmTele-Play
2107,播放豆瓣评分第一的肖申克的救赎？,FilmTele-Play
2108,姜广涛配音的广播剧魔道祖师,Audio-Play
2109,最近一周富士山会有大风出现吗,Weather-Query
2110,你们小时候最崇拜的男人是谁,FilmTele-Play
2111,西游降魔篇13年上线的那个播放给我吧,FilmTele-Play
2112,查询双鸭山气温这几天热么,Weather-Query
2113,有人想听郭冬临的小品面试放一下,Audio-Play
2114,蓝洁瑛为何发疯近日遭法院颁令强制留院治疗二,FilmTele-Play
2115,烟台去济南开车要几个小时？,Travel-Query
2116,梁朝伟和刘嘉玲李嘉欣和许晋亨倪震和周慧敏徐熙媛和周渝民,FilmTele-Play
2117,请给我续播推理小说清明上河图密码的第五章,Audio-Play
2118,现在块给我播一个法文版的野天鹅来听,Audio-Play
2119,自动咖啡的模式调到香醇,HomeAppliance-Control
2120,播放连丽如讲的十二女侠,FilmTele-Play
2121,给我找出来单田芳讲的三侠五义听听,Audio-Play
2122,帮我找下百家讲坛这期节目在哪个频道直播呢,TVProgram-Play
2123,想继续看一会八月未央电视剧呢,FilmTele-Play
2124,你可以播放将军令的纯古筝版吗,Music-Play
2125,非诚勿扰照常播出乐嘉微博称为三周前录制,FilmTele-Play
2126,将明天的日程给我全部删除,Alarm-Update
2127,帮我播放单田芳的评书,Audio-Play
2128,我想看看今年万圣节是几月几号,Calendar-Query
2129,来一首今年最火的抖音歌曲给我吧,Music-Play
2130,这个星期华盛顿飞纽约的航班最便宜的时段是在什么时候？,Travel-Query
2131,赶紧查询汕尾去往广州的大客车发车了没,Travel-Query
2132,麻烦给我播放德云社的群口相声,Audio-Play
2133,能不能在2个小时后叫我去洗澡,Alarm-Update
2134,播一下章鱼讲故事讲的悬疑小说,Audio-Play
2135,循环播放园丁和主人这个故事给我听,Audio-Play
2136,查一查最近从桂林到西安的汽车车次,Travel-Query
2137,想听刘禹锡的诗秋词,Music-Play
2138,我想对孩子们而言让他们的伤痛得到有效宣泄就是最重要的事情了,FilmTele-Play
2139,来一首智珉的歌Hey,Music-Play
2140,放一下有声的紫襟演播的恐怖小说,Audio-Play
2141,一场关于爱情的谎言在4月26播放的花絮有么,Video-Play
2142,记得帮我建一个4月2号去和朋友一起逛街的提醒,Alarm-Update
2143,帮我打开合肥购物看看合肥购物正在卖些什么东西,Other
2144,设定明天晚上10点看直播的闹钟,Alarm-Update
2145,请问圣诞节是什么时候,Calendar-Query
2146,帮我找到坐车到北京的路线,Travel-Query
2147,明天要去烧烤，看一下天气怎么样,Weather-Query
2148,喜剧飞驰人生可以播放一下吗,FilmTele-Play
2149,我想你给我看看日本电影的溺水小刀呢,FilmTele-Play
2150,能帮我看一下下个月3号是什么纪念日吗,Calendar-Query
2151,能不能帮我查看一下端午节是农历几号,Calendar-Query
2152,张国荣的同道中人你能不能播放一下啊,FilmTele-Play
2153,武僧传奇之蹴鞠之战多个台正在转播中观看一下,Video-Play
2154,周迅陈坤刘嘉玲也表示一定会看大阅兵,FilmTele-Play
2155,现在国内外的豪华列车有哪些,FilmTele-Play
2156,我要循环播青蛙王子的故事,Audio-Play
2157,我想知道今年春节是几月几号,Calendar-Query
2158,你是怎么看待这句话的,Other
2159,找找去聊城三中的路,Travel-Query
2160,智能电热毯温度设定在四十到五十度之间,HomeAppliance-Control
2161,去年的几月几号是万元节,Calendar-Query
2162,风波不断的肩上蝶在诞生的过程中究竟发生了什么事,Other
2163,2020年吉杰淘宝直播帮我找一下,Video-Play
2164,打开FM104.5旅游之声电台，放Family,Radio-Listen
2165,单田芳讲的白眉大侠播放一下,Audio-Play
2166,告诉我福州今天适合穿什么衣服,Weather-Query
2167,四十岁到六十岁登上健康快车,Radio-Listen
2168,帮我放频率是九零点九的商业电台第二台,Radio-Listen
2169,搜索并播放科教频道的百家说故事,Radio-Listen
2170,查询下周河北多地会有降雨加雪吗,Weather-Query
2171,CCTV8电视剧频道5月26都播出过哪些电视剧呢,TVProgram-Play
2172,听听中心是做什么用啊,Calendar-Query
2173,回放今天上午10点在CCTV11播出的传奇大掌柜,Video-Play
2174,北流现在紫外线指数多少,Weather-Query
2175,速度规划一条走高速的去沈阳路线,Travel-Query
