text,title
我想要的是歌王迈克尔杰克逊的档案麻烦详细点谢谢合作,FilmTele-Play
这个周末上午9点左右去采摘园摘草莓的闹钟帮我设置下,Alarm-Update
贾玲今年导演的那个电影看一下吧,Travel-Query
陕西农林卫视的三农信息联播可以给我回放下吗我想看下,Alarm-Update
循环收听北京故事广播的读书俱乐部,Video-Play
下午三点有大话西游吗帮我看下,FilmTele-Play
将空调设为上下扫风,Video-Play
苏州的昼夜温差多少啊,Music-Play
请继续给我播放呼啸山庄的第三章来听,Calendar-Query
星期二大连会有冰雹吗,Radio-Listen
除了李亚鹏决定退居幕后记者获悉王菲也对投拍影视剧产生兴趣,Other
给我放一下5月26日的世乓赛的情况呢,Calendar-Query
珠江现在有什么吸引人的电视剧吗我想看下,Calendar-Query
下个月西安的温度是不是会上升？,HomeAppliance-Control
帮我找CCTV1在5月26的新闻联播好吗,Music-Play
现在去深圳北站怎么坐公交,Video-Play
而面对毛茸茸的孙悟空韩雪如何自然地与其演对手戏呢,Audio-Play
美国演员安妮海瑟薇的剧给我立刻播放呢,Other
回放6点32在CCTV10播出的探索·发现-2021-150,Radio-Listen
既然我设置的铃声自己听不到我想把它删除可以吗谢谢,Alarm-Update
届时她在会上推广环保理念,Weather-Query
帮我赶快查查星期几是青年节啊,Weather-Query
我想调低温度空调快,Calendar-Query
我颠覆了整个世界只为摆正你的倒影用因英语怎么翻译,Weather-Query
唐勇的说法得到了湖南省卫生厅医政处调研员鲁鸿安的认同,Radio-Listen
5分钟后告诉我10月25日是阴历多少,Radio-Listen
我18号和30号安排一个新的日程,Alarm-Update
采花节是周几,Alarm-Update
国庆节是农历8月16吗,Radio-Listen
周五到周日三天韶关有大暴雨吗,Music-Play
并把空调温度调低到23,TVProgram-Play
看一下CCTV10科教台的百家讲坛,Radio-Listen
你找一个今年中国上线的喜剧片可以吗,Video-Play
王祖蓝将刘子千在中歪嘴摆头兼眨眼的夸张表情学到足十分爆笑,Music-Play
他还表示自己将出任山东卫视中华达人的评委,FilmTele-Play
有没有女驸马我想听戏曲,Music-Play
可以让扫地机器人开始工作吧,FilmTele-Play
请问QQD电信可不可以用QQ二零零八JAVA正式版登陆QQ,Other
可以告诉我下空调现在调的是什么模式吗,Alarm-Update
添仓节是几月几号,HomeAppliance-Control
不管世界如何对高圆圆来说家人安康便是最大的修为,Alarm-Update
来首俄语歌听,Video-Play
主持人赵宁说到在这部片子当中也有吻戏的部分尴不尴尬呢,Music-Play
3月22日的吉林新闻早报还能看回放吗我想看下,Other
空调温度调高一下,Travel-Query
昨天9点30左右在中央9套播出的跨过鸭绿江帮我放一下,Radio-Listen
最近丽江是晴天吗,FilmTele-Play
临床治疗神经衰弱的具体药物名称,Video-Play
重新播放前天的十分好球,Video-Play
麻烦继续查哪趟去东京的飞机的餐食好,TVProgram-Play
查小欣我说的只是事实而已,Other
我想看下去年宋祖儿跨年晚会演的那个小品,Music-Play
帮我设置18号早上8点参加上海车展的提醒。,Radio-Listen
给我空调调低5度,FilmTele-Play
单曲循环播放恋曲1990,Calendar-Query
可以帮我找找今天播放的盛唐幻夜在哪个吗我想看下,Radio-Listen
放一个司马光砸缸的故事给小孩子听,Video-Play
雪中悍刀行能给我读来听一下吗,Other
我想看科幻剧我就是这般女子,Video-Play
能不能说一说农历的几月几号是元宵节啊,Music-Play
帮我开一下电烤箱吧，我想烤鸡翅吃,TVProgram-Play
中秋节是周几,Other
我想听潘长江的春晚小品相女婿,Other
有知情人爆料郭德纲的二徒弟曹云金也已萌生了退意,Calendar-Query
今天的农历是几月初几,Music-Play
请循环播放张信哲的过火。,Alarm-Update
周日6点早起闹钟提醒,Radio-Listen
我想看最好的图片美女,Audio-Play
赶紧告诉我一下运城开过来的高铁今天有票吗,Video-Play
找到并播放打日本的抗战剧亮剑,Video-Play
去听一听上海广播电台的新闻,Video-Play
将周三晚上7点去参加歌唱比赛设定好行程。,Radio-Listen
唐嫣的锦绣未央立刻播放一下呢,Other
记一下2月24号的提醒改到3月22号提醒,Music-Play
你赶紧给我查5月1日是什么节日,Weather-Query
播放陈情令的有声小说,Video-Play
武汉有多少所体育类型的大学,Video-Play
怎么到现代城啊,Music-Play
来一首古筝版本的十面埋伏可以不,Travel-Query
拨到琼海人民广播电台我要听享聊生活,HomeAppliance-Control
愚人节是几月几号,FilmTele-Play
一九六零年生英国跨界女高音歌手和演员嗓音嘹亮被誉为天籁之声,FilmTele-Play
我要听频率是一零零点六的海门广播电台,Music-Play
能否在10点新建提醒系统杀毒,FilmTele-Play
还是听着赵雷的鼓楼,Alarm-Update
帮我预约电饭煲明早7点的煮饭模式,HomeAppliance-Control
芒种播放给我一直放K歌必点啊,Calendar-Query
收听经济类的山东人民广播电台经济频道,Weather-Query
麻烦帮我制定个明天早晨5点钟起床赶高铁的闹钟。,Alarm-Update
卡通台现在有什么节目可以打发时间我想看下,Alarm-Update
接着收听王冰月的童年回忆,TVProgram-Play
播放豆瓣评分第一的肖申克的救赎？,TVProgram-Play
姜广涛配音的广播剧魔道祖师,Music-Play
最近一周富士山会有大风出现吗,Video-Play
你们小时候最崇拜的男人是谁,HomeAppliance-Control
西游降魔篇13年上线的那个播放给我吧,FilmTele-Play
查询双鸭山气温这几天热么,Music-Play
有人想听郭冬临的小品面试放一下,Weather-Query
蓝洁瑛为何发疯近日遭法院颁令强制留院治疗二,Travel-Query
烟台去济南开车要几个小时？,HomeAppliance-Control
梁朝伟和刘嘉玲李嘉欣和许晋亨倪震和周慧敏徐熙媛和周渝民,FilmTele-Play
请给我续播推理小说清明上河图密码的第五章,Travel-Query
现在块给我播一个法文版的野天鹅来听,TVProgram-Play
自动咖啡的模式调到香醇,Audio-Play
播放连丽如讲的十二女侠,Music-Play
给我找出来单田芳讲的三侠五义听听,TVProgram-Play
帮我找下百家讲坛这期节目在哪个频道直播呢,HomeAppliance-Control
想继续看一会八月未央电视剧呢,Radio-Listen
你可以播放将军令的纯古筝版吗,HomeAppliance-Control
非诚勿扰照常播出乐嘉微博称为三周前录制,Weather-Query
将明天的日程给我全部删除,FilmTele-Play
帮我播放单田芳的评书,Calendar-Query
我想看看今年万圣节是几月几号,Video-Play
来一首今年最火的抖音歌曲给我吧,Other
这个星期华盛顿飞纽约的航班最便宜的时段是在什么时候？,TVProgram-Play
赶紧查询汕尾去往广州的大客车发车了没,Video-Play
麻烦给我播放德云社的群口相声,HomeAppliance-Control
能不能在2个小时后叫我去洗澡,FilmTele-Play
播一下章鱼讲故事讲的悬疑小说,Alarm-Update
循环播放园丁和主人这个故事给我听,Weather-Query
查一查最近从桂林到西安的汽车车次,TVProgram-Play
想听刘禹锡的诗秋词,TVProgram-Play
我想对孩子们而言让他们的伤痛得到有效宣泄就是最重要的事情了,HomeAppliance-Control
来一首智珉的歌Hey,Music-Play
放一下有声的紫襟演播的恐怖小说,Other
一场关于爱情的谎言在4月26播放的花絮有么,TVProgram-Play
记得帮我建一个4月2号去和朋友一起逛街的提醒,Radio-Listen
帮我打开合肥购物看看合肥购物正在卖些什么东西,Radio-Listen
设定明天晚上10点看直播的闹钟,Travel-Query
请问圣诞节是什么时候,Alarm-Update
帮我找到坐车到北京的路线,FilmTele-Play
明天要去烧烤，看一下天气怎么样,Travel-Query
喜剧飞驰人生可以播放一下吗,Video-Play
我想你给我看看日本电影的溺水小刀呢,FilmTele-Play
能帮我看一下下个月3号是什么纪念日吗,FilmTele-Play
能不能帮我查看一下端午节是农历几号,Audio-Play
张国荣的同道中人你能不能播放一下啊,Music-Play
武僧传奇之蹴鞠之战多个台正在转播中观看一下,TVProgram-Play
周迅陈坤刘嘉玲也表示一定会看大阅兵,Weather-Query
现在国内外的豪华列车有哪些,Travel-Query
我要循环播青蛙王子的故事,Travel-Query
我想知道今年春节是几月几号,FilmTele-Play
你是怎么看待这句话的,FilmTele-Play
找找去聊城三中的路,Calendar-Query
智能电热毯温度设定在四十到五十度之间,Video-Play
去年的几月几号是万元节,Video-Play
风波不断的肩上蝶在诞生的过程中究竟发生了什么事,Calendar-Query
2020年吉杰淘宝直播帮我找一下,HomeAppliance-Control
打开FM104.5旅游之声电台，放Family,Video-Play
单田芳讲的白眉大侠播放一下,Video-Play
告诉我福州今天适合穿什么衣服,FilmTele-Play
四十岁到六十岁登上健康快车,HomeAppliance-Control
帮我放频率是九零点九的商业电台第二台,Music-Play
搜索并播放科教频道的百家说故事,FilmTele-Play
查询下周河北多地会有降雨加雪吗,Calendar-Query
CCTV8电视剧频道5月26都播出过哪些电视剧呢,Video-Play
听听中心是做什么用啊,Travel-Query
回放今天上午10点在CCTV11播出的传奇大掌柜,Radio-Listen
北流现在紫外线指数多少,Alarm-Update
速度规划一条走高速的去沈阳路线,Travel-Query
怎样挂Q而且不用下载要二十四小时在线的,Music-Play
我想听柳永的雨霖铃这首诗,TVProgram-Play
二零一二年一月二十六日,Alarm-Update
回放5月21日的西安新闻综合的直播西安,Weather-Query
太热了，把风扇风大点吧,Radio-Listen
给我找一下5月25号王者荣耀的解说视频,Calendar-Query
仔细的查看一下今天有惠州始发到汕头的大巴吗,HomeAppliance-Control
今天温度很低大家要注意保暖,FilmTele-Play
我想把怪咖这个专辑顺序播放下呢,Radio-Listen
然而大家不知道的是这位才女不仅能演能唱更是有着一身好舞艺,Alarm-Update
我想看2019到2020CBA联赛的所有视频,Video-Play
我爱健康这个节目还是在七点多开播吗帮我看下,Radio-Listen
韩国综艺节目认识的哥哥帮我找一下,Radio-Listen
30分钟以后关掉显示屏这个备忘录删除,Alarm-Update
福布斯是最新推荐全国十大富豪,HomeAppliance-Control
今天的朝闻天下你有录下来吗,Weather-Query
帮我找出王一博的电台FM85,Calendar-Query
大平唱的孝敬爹和妈放一下,Audio-Play
给我放一个李商隐的诗词吧,Weather-Query
搜索一下CCTV7正在直播的节目,HomeAppliance-Control
可以告诉我荆州开来的大巴是6点的吗,Other
把儿童房的灯关掉好吗,Travel-Query
我是有钱就花没钱就不花,Travel-Query
找几个张学友唱歌的视频来看,Video-Play
能找一下2020年肖战的剧播放吗,FilmTele-Play
加拿大2012的人类进化史诗这部纪录片播放,Other
来自岁月积蕴的智慧让我们一起聆听,Audio-Play
查一下这月重庆是否有冰雹,TVProgram-Play
北郊站到郑州东站的火车票有没有,Travel-Query
播一个岳云鹏孙越的精彩相声非一般的爱情来听,Alarm-Update
八月五日有到深圳的汽车票吗,Music-Play
就不告诉你呀我就不告诉你就不告诉你,Weather-Query
FM87.6放音乐呢吗看一看,Other
我要循环的听一只很饿很饿的小猪的故事,Travel-Query
后天上午九点从南京出发地飞机,Radio-Listen
5月22日播放的法治第一线今天有重播吧,Travel-Query
看一下济南去淄博的大巴是13点30的不,Video-Play
你一定要在12月15号之前提醒我还房贷,Music-Play
我想到酒泉旅行哪里最好,Radio-Listen
来一个节奏快的美国电影播放一下吧,Weather-Query
发现山西在今天上午九点四十九分播吗帮我看下,Music-Play
2020年美国电影花木兰的预告片给我找一下,HomeAppliance-Control
播报一下明天需要穿个外套吗，会有强降雨不,Radio-Listen
RNG.M比赛的视频帮我找一下,Weather-Query
海贼王这个礼拜周日更新的那集播放一下,Alarm-Update
我要去北京翻译成英语,Alarm-Update
明天去南京的高铁票还有吗,Radio-Listen
动漫咱们的裸熊帮我找一下吧,Travel-Query
按照更新顺序播放动画片小羊肖恩,TVProgram-Play
我要做蛋糕，帮我把电饭煲调成蒸蛋糕模式吧,Alarm-Update
明天开始春运抢票设置个闹钟,Travel-Query
5月13号在中央8套播出的朝闻天下帮我播出一下,Radio-Listen
帮我播放正在直播的国际足球赛场-20-21赛季意甲联赛第38轮1,Video-Play
十二乘以五再乘以三再除以八等于多少,TVProgram-Play
讲一下老头子做事总不会错这个故事给我听,HomeAppliance-Control
单曲循环民谣南山南,Music-Play
你是否一个体贴细心的女朋友,Travel-Query
给我查查青岛去往深圳的动车是16点的吗,Audio-Play
随便放一首专辑写一首歌里的歌儿,Calendar-Query
给我播放灵异类的有声漫画,Other
单曲循环一下莱芙里面的曲子吧,TVProgram-Play
江苏城市的家屋室的主人播放了吗帮我看下,Travel-Query
临近预产期要怎么运动,Alarm-Update
那个综艺叫密室逃脱给我搜一下,Radio-Listen
好忙呀我现在的电话每一秒钟就响等儿媳出院再商量啦,Audio-Play
4点的时候通知我接孩子,Video-Play
她笑称不会那么亲切啦,Travel-Query
请续播烈日灼心这部小说的第五章,Alarm-Update
问到有没有担心过离开星辉演艺生涯受到影响,Video-Play
给我调到九四点八的香港电台第二台,HomeAppliance-Control
把空调的风速调大,TVProgram-Play
放一个岳云鹏孙越的相声我们不一样来听一下,TVProgram-Play
